Device,ERU - 01,ERU - 01,ERU - 01,ERU - 01
Point,Exhaust Fan Air Flow Active,Exhaust Fan Speed Output Command,Exhaust Fan Start Stop Command,EA TEMP 4
2/16/18 1:45:00,0,0,1,66.5
2/16/18 2:00:00,0,0,1,66.4
2/16/18 2:15:00,0,0,1,66
2/16/18 2:30:00,0,0.001,1,65.7
2/16/18 2:45:00,0,0,1,65.7
2/16/18 3:00:00,0,0.001,1,65.7
2/16/18 3:15:00,0,0,1,65.6
2/16/18 3:30:00,0,0.001,1,65.6
2/16/18 3:45:00,0,0,1,65.6
2/16/18 4:00:00,0,0,1,65.7
2/16/18 4:15:00,0,0,1,65.7
2/16/18 4:30:00,0,0,1,65.6
2/16/18 4:45:00,0,0.001,1,65.6
2/16/18 5:00:00,0,0.001,1,65.6
2/16/18 5:15:00,0,0,1,65.6
2/16/18 5:30:00,0,0,1,65.5
2/16/18 5:45:00,0,0.001,1,65.4
2/16/18 6:00:00,0,0,1,65.3
2/16/18 6:15:00,0,0.001,1,65.3
2/16/18 6:30:00,0,0,1,65.3
2/16/18 6:45:00,0,0.001,1,65.2
2/16/18 7:00:00,0,0,1,65.2
2/16/18 7:15:00,0,0,1,65.2
2/16/18 7:30:00,0,0,1,65.2
2/16/18 7:45:00,0,0.001,1,65.1
2/16/18 8:00:00,0,0,1,65.1
2/16/18 8:15:00,0,0,1,65.2
2/16/18 8:30:00,0,0,1,65.3
2/16/18 8:45:00,0,0,1,65.6
2/16/18 9:00:00,0,0,1,66.1
2/16/18 9:15:00,0,0,1,66.5
2/16/18 9:30:00,0,0,1,67.1
2/16/18 9:45:00,0,0.002,1,67.6
2/16/18 10:00:00,0,0.001,1,67.9
2/16/18 10:15:00,0,0,1,68.6
2/16/18 10:30:00,0,0.001,1,69.4
2/16/18 10:45:00,0,0.001,1,70
2/16/18 11:00:00,0,0,1,70.7
2/16/18 11:15:00,0,0.001,1,71.2
2/16/18 11:30:00,0,0.001,1,72.1
2/16/18 11:45:00,0,0,1,72.9
2/16/18 12:00:00,0,0.001,1,73
2/16/18 12:15:00,0,0.002,1,72.9
2/16/18 12:30:00,0,0.001,1,72.6
2/16/18 12:45:00,0,0,1,72.2
2/16/18 13:00:00,0,0.001,1,72.5
2/16/18 13:15:00,0,0.001,1,73.2
2/16/18 13:30:00,0,0.002,1,72.8
2/16/18 13:45:00,0,0,1,72.9
2/16/18 14:00:00,0,0,1,72.4
2/16/18 14:15:00,0,0,1,72.2
2/16/18 14:30:00,0,0,1,71.7
2/16/18 14:45:00,0,0,1,71.5
2/16/18 15:00:00,0,0,1,71.4
2/16/18 15:15:00,0,0,1,71.2
2/16/18 15:30:00,0,0.001,1,71.2
2/16/18 15:45:00,0,0,1,71.1
2/16/18 16:00:00,0,0.001,1,71
2/16/18 16:15:00,0,0,1,70.5
2/16/18 16:30:00,0,0,1,70.2
2/16/18 16:45:00,0,0,1,70.1
2/16/18 17:00:00,0,0,1,69.5
2/16/18 17:15:00,0,0,1,67.9
2/16/18 17:30:00,0,0.001,1,67.7
2/16/18 17:45:00,0,0,1,67.4
2/16/18 18:00:00,0,0,1,66.9
2/16/18 18:15:00,0,0,1,66.6
2/16/18 18:30:00,0,0,1,66.6
2/16/18 18:45:00,0,0,1,66.7
2/16/18 19:00:00,0,0.001,1,66.2
2/16/18 19:15:00,0,0,1,65.1
2/16/18 19:30:00,0,0,1,61.6
2/16/18 19:45:00,0,0,1,59.4
2/16/18 20:00:00,0,0,1,58.7
2/16/18 20:15:00,0,0.001,1,58.6
2/16/18 20:30:00,0,0,1,58.1
2/16/18 20:45:00,0,0,1,57.7
2/16/18 21:00:00,0,0,1,57.7
2/16/18 21:15:00,0,0,1,57.7
2/16/18 21:30:00,0,0,1,57.4
2/16/18 21:45:00,0,0,1,60.7
2/16/18 22:00:00,0,0,1,68.1
2/16/18 22:15:00,0,0,1,71.1
2/16/18 22:30:00,0,0,1,71.6
2/16/18 22:45:00,0,0.094,1,70.6
2/16/18 23:00:00,0,0.084,1,71.2
2/16/18 23:15:00,0,0.066,1,71.6
2/16/18 23:30:00,"1,387.40",0.143,1,70.5
2/16/18 23:45:00,"3,944.50",0.208,1,70.3
2/17/18 0:00:00,"5,817.60",0.26,1,69.9
2/17/18 0:15:00,"6,113.40",0.302,1,69.6
2/17/18 0:30:00,"6,971.50",0.335,1,69.1
2/17/18 0:45:00,"7,939.60",0.363,1,68.7
2/17/18 1:00:00,"8,129.30",0.386,1,68.3
2/17/18 1:15:00,"8,343.50",0.403,1,67
2/17/18 1:30:00,"9,080.00",0.418,1,68.2
2/17/18 1:45:00,"8,928.50",0.43,1,64
2/17/18 2:00:00,"9,435.20",0.44,1,66.5
2/17/18 2:15:00,"9,315.40",0.448,1,66
2/17/18 2:30:00,"9,645.30",0.455,1,65.8
2/17/18 2:45:00,"9,670.20",0.461,1,64.6
2/17/18 3:00:00,"9,810.20",0.465,1,62.8
2/17/18 3:15:00,"9,956.30",0.47,1,61.7
2/17/18 3:30:00,"10,289.00",0.471,1,61.4
2/17/18 3:45:00,"10,116.10",0.474,1,61.9
2/17/18 4:00:00,"10,366.70",0.475,1,60.8
2/17/18 4:15:00,"10,374.40",0.476,1,62.5
2/17/18 4:30:00,"10,397.60",0.477,1,61.7
2/17/18 4:45:00,"10,131.90",0.48,1,61.4
2/17/18 5:00:00,"10,171.40",0.48,1,61.8
2/17/18 5:15:00,"10,124.00",0.483,1,63.4
2/17/18 5:30:00,"10,273.40",0.485,1,64.8
2/17/18 5:45:00,"10,155.70",0.486,1,65
2/17/18 6:00:00,"10,359.00",0.487,1,66
2/17/18 6:15:00,"10,405.30",0.49,1,65.1
2/17/18 6:30:00,"10,226.50",0.489,1,64.2
2/17/18 6:45:00,"10,641.60",0.49,1,62.5
2/17/18 7:00:00,"10,273.40",0.492,1,65.6
2/17/18 7:15:00,"10,366.70",0.492,1,64.6
2/17/18 7:30:00,"10,550.70",0.493,1,67.8
2/17/18 7:45:00,"10,588.70",0.496,1,67.9
2/17/18 8:00:00,"10,581.10",0.496,1,68
2/17/18 8:15:00,"10,543.10",0.496,1,68
2/17/18 8:30:00,"10,872.70",0.499,1,68.2
2/17/18 8:45:00,"10,641.60",0.499,1,68.6
2/17/18 9:00:00,"10,573.50",0.501,1,68.8
2/17/18 9:15:00,"10,731.60",0.502,1,68.7
2/17/18 9:30:00,"10,550.70",0.503,1,68.7
2/17/18 9:45:00,"10,768.90",0.504,1,68.8
2/17/18 10:00:00,"10,776.40",0.505,1,68.9
2/17/18 10:15:00,"11,004.70",0.507,1,64.3
2/17/18 10:30:00,"10,887.40",0.507,1,69.4
2/17/18 10:45:00,"10,060.50",0.511,1,65.5
2/17/18 11:00:00,"10,036.50",0.52,1,61.8
2/17/18 11:15:00,"10,218.60",0.528,1,62.6
2/17/18 11:30:00,"10,242.20",0.535,1,64
2/17/18 11:45:00,"10,550.70",0.542,1,64.8
2/17/18 12:00:00,"10,389.90",0.547,1,64.9
2/17/18 12:15:00,"10,382.20",0.552,1,66
2/17/18 12:30:00,"10,304.60",0.555,1,68.4
2/17/18 12:45:00,"7,848.20",0.457,1,69.7
2/17/18 13:00:00,"5,720.30",0.302,1,70.7
2/17/18 13:15:00,"3,944.50",0.198,1,70.5
2/17/18 13:30:00,"2,745.70",0.133,1,69.9
2/17/18 13:45:00,"1,791.10",0.092,1,71.3
2/17/18 14:00:00,981,0.062,1,71.3
2/17/18 14:15:00,0,0.044,1,72.4
2/17/18 14:30:00,0,0.027,1,73
2/17/18 14:45:00,0,0.02,1,73.8
2/17/18 15:00:00,0,0.012,1,74.4
2/17/18 15:15:00,0,0.002,1,74.4
2/17/18 15:30:00,0,0,1,74.3
2/17/18 15:45:00,0,0.002,1,74.9
2/17/18 16:00:00,0,0,1,75.4
2/17/18 16:15:00,0,0,1,75.5
2/17/18 16:30:00,0,0.002,1,75.3
2/17/18 16:45:00,0,0.001,1,74.5
2/17/18 17:00:00,0,0.003,1,74.4
2/17/18 17:15:00,0,0,1,74.3
2/17/18 17:30:00,0,0,1,73.7
2/17/18 17:45:00,0,0.001,1,72.9
2/17/18 18:00:00,0,0,1,72.4
2/17/18 18:15:00,566.4,0,1,72
2/17/18 18:30:00,400.5,0,1,71.8
2/17/18 18:45:00,693.7,0,1,71.4
2/17/18 19:00:00,895.5,0,1,71
2/17/18 19:15:00,"1,132.80",0,1,70.6
2/17/18 19:30:00,895.5,0.001,1,70.3
2/17/18 19:45:00,"1,059.60",0,1,70
2/17/18 20:00:00,"1,266.50",0.001,1,69.6
2/17/18 20:15:00,"1,328.30",0.003,1,69.3
2/17/18 20:30:00,"1,132.80",0.002,1,69.1
2/17/18 20:45:00,"1,328.30",0.004,1,69
2/17/18 21:00:00,"1,444.00",0,1,69.2
2/17/18 21:15:00,"1,878.50",0,1,68.2
2/17/18 21:30:00,"2,193.60",0.002,1,65.5
2/17/18 21:45:00,"2,468.90",0.022,1,64.2
2/17/18 22:00:00,"4,103.90",0.125,1,63.6
2/17/18 22:15:00,"5,447.40",0.206,1,63.4
2/17/18 22:30:00,"6,495.00",0.272,1,63.4
2/17/18 22:45:00,"7,242.30",0.326,1,63.5
2/17/18 23:00:00,"7,888.90",0.37,1,63.5
2/17/18 23:15:00,"8,266.20",0.393,1,63.1
2/17/18 23:30:00,"8,747.10",0.424,1,63.1
2/17/18 23:45:00,"9,044.60",0.448,1,63
2/18/18 0:00:00,"9,280.90",0.468,1,63
2/18/18 0:15:00,"9,511.40",0.486,1,62.8
2/18/18 0:30:00,"7,253.40",0.41,1,62
2/18/18 0:45:00,"8,728.70",0.44,1,61.8
2/18/18 1:00:00,"9,053.40",0.46,1,61.3
2/18/18 1:15:00,"9,332.60",0.476,1,60.8
2/18/18 1:30:00,"9,443.70",0.487,1,60.4
2/18/18 1:45:00,"9,536.60",0.496,1,60
2/18/18 2:00:00,"9,637.00",0.506,1,60
2/18/18 2:15:00,"9,703.40",0.512,1,60
2/18/18 2:30:00,"9,851.00",0.518,1,59.5
2/18/18 2:45:00,"10,649.10",0.515,1,69.1
2/18/18 3:00:00,"10,374.40",0.511,1,69.7
2/18/18 3:15:00,"10,443.80",0.508,1,69.5
2/18/18 3:30:00,"10,428.40",0.505,1,69.3
2/18/18 3:45:00,"10,382.20",0.502,1,68.1
2/18/18 4:00:00,"10,312.40",0.501,1,67.9
2/18/18 4:15:00,"10,618.90",0.497,1,65.4
2/18/18 4:30:00,"10,320.20",0.496,1,65.3
2/18/18 4:45:00,"10,443.80",0.494,1,63.3
2/18/18 5:00:00,"10,573.50",0.493,1,62.6
2/18/18 5:15:00,"10,265.60",0.492,1,63.8
2/18/18 5:30:00,"10,626.50",0.491,1,62.1
2/18/18 5:45:00,"10,656.60",0.491,1,61.3
2/18/18 6:00:00,"10,664.10",0.49,1,62.2
2/18/18 6:15:00,"10,443.80",0.491,1,64.5
2/18/18 6:30:00,"10,649.10",0.49,1,60.2
2/18/18 6:45:00,"10,527.90",0.491,1,63.2
2/18/18 7:00:00,"10,894.80",0.489,1,59.5
2/18/18 7:15:00,"10,581.10",0.489,1,62.3
2/18/18 7:30:00,"10,931.50",0.488,1,59.3
2/18/18 7:45:00,"10,543.10",0.487,1,62.5
2/18/18 8:00:00,"10,611.40",0.489,1,58.9
2/18/18 8:15:00,"10,527.90",0.489,1,62.6
2/18/18 8:30:00,"10,671.70",0.491,1,60.8
2/18/18 8:45:00,"10,397.60",0.492,1,63.3
2/18/18 9:00:00,"10,865.30",0.492,1,60.6
2/18/18 9:15:00,"10,843.10",0.494,1,63.1
2/18/18 9:30:00,"10,739.10",0.495,1,65.6
2/18/18 9:45:00,"10,806.10",0.496,1,65.4
2/18/18 10:00:00,"10,843.10",0.498,1,69.6
2/18/18 10:15:00,"10,924.20",0.501,1,69.7
2/18/18 10:30:00,"10,850.50",0.502,1,69.9
2/18/18 10:45:00,"10,887.40",0.502,1,70.1
2/18/18 11:00:00,"10,813.50",0.504,1,70.2
2/18/18 11:15:00,"11,026.50",0.504,1,70.4
2/18/18 11:30:00,"10,997.40",0.504,1,70.5
2/18/18 11:45:00,"10,902.10",0.504,1,70.6
2/18/18 12:00:00,"11,264.00",0.505,1,70.5
2/18/18 12:15:00,"9,996.50",0.514,1,67.2
2/18/18 12:30:00,"10,281.20",0.523,1,66.9
2/18/18 12:45:00,"10,343.50",0.532,1,67.9
2/18/18 13:00:00,"10,436.10",0.539,1,68.6
2/18/18 13:15:00,"10,603.80",0.546,1,67.9
2/18/18 13:30:00,"10,626.50",0.55,1,68.8
2/18/18 13:45:00,"10,679.20",0.555,1,69.3
2/18/18 14:00:00,"10,894.80",0.558,1,68.7
2/18/18 14:15:00,"10,835.70",0.559,1,67.3
2/18/18 14:30:00,"10,938.90",0.561,1,66.8
2/18/18 14:45:00,"10,865.30",0.563,1,67
2/18/18 15:00:00,"10,806.10",0.564,1,68.6
2/18/18 15:15:00,"10,761.50",0.564,1,67.7
2/18/18 15:30:00,"10,813.50",0.564,1,67.6
2/18/18 15:45:00,"10,931.50",0.564,1,67.1
2/18/18 16:00:00,"10,865.30",0.565,1,65.4
2/18/18 16:15:00,"10,850.50",0.563,1,66.7
2/18/18 16:30:00,"10,909.50",0.563,1,66.5
2/18/18 16:45:00,"10,909.50",0.564,1,66.8
2/18/18 17:00:00,"11,048.30",0.564,1,64.4
2/18/18 17:15:00,"10,857.90",0.564,1,64.4
2/18/18 17:30:00,"10,865.30",0.563,1,65.3
2/18/18 17:45:00,"10,754.00",0.562,1,64.9
2/18/18 18:00:00,"10,924.20",0.565,1,64.6
2/18/18 18:15:00,"10,850.50",0.564,1,64.2
2/18/18 18:30:00,"10,835.70",0.565,1,64.4
2/18/18 18:45:00,"10,843.10",0.564,1,64.6
2/18/18 19:00:00,"10,968.20",0.564,1,63.4
2/18/18 19:15:00,"10,850.50",0.563,1,64
2/18/18 19:30:00,"10,820.90",0.563,1,65.1
2/18/18 19:45:00,"10,716.70",0.563,1,65
2/18/18 20:00:00,"10,894.80",0.563,1,64.9
2/18/18 20:15:00,"10,798.70",0.564,1,64.9
2/18/18 20:30:00,"10,739.10",0.563,1,65.1
2/18/18 20:45:00,"10,768.90",0.565,1,64.8
2/18/18 21:00:00,"10,806.10",0.564,1,64.7
2/18/18 21:15:00,"10,754.00",0.563,1,64.8
2/18/18 21:30:00,"10,880.10",0.563,1,64.2
2/18/18 21:45:00,"10,865.30",0.561,1,64.2
2/18/18 22:00:00,"10,857.90",0.56,1,63.2
2/18/18 22:15:00,"10,671.70",0.559,1,64.2
2/18/18 22:30:00,"10,641.60",0.56,1,64.4
2/18/18 22:45:00,"10,709.20",0.559,1,64.3
2/18/18 23:00:00,"10,686.70",0.56,1,63.9
2/18/18 23:15:00,"10,626.50",0.559,1,63.8
2/18/18 23:30:00,"10,783.80",0.56,1,63.7
2/18/18 23:45:00,"10,634.00",0.56,1,63.9
2/19/18 0:00:00,"10,626.50",0.56,1,63.5
2/19/18 0:15:00,"10,641.60",0.559,1,63.6
2/19/18 0:30:00,"10,671.70",0.557,1,63.6
2/19/18 0:45:00,"10,581.10",0.555,1,62.7
2/19/18 1:00:00,"10,474.40",0.552,1,62.3
2/19/18 1:15:00,"10,289.00",0.549,1,63.8
2/19/18 1:30:00,"10,389.90",0.549,1,63.8
2/19/18 1:45:00,"10,335.70",0.548,1,63.5
2/19/18 2:00:00,"10,351.20",0.547,1,63.3
2/19/18 2:15:00,"10,320.20",0.547,1,63
2/19/18 2:30:00,"10,234.30",0.547,1,62.7
2/19/18 2:45:00,"10,202.90",0.545,1,62
2/19/18 3:00:00,"10,139.90",0.545,1,62.4
2/19/18 3:15:00,"10,116.10",0.547,1,62.9
2/19/18 3:30:00,"10,036.50",0.546,1,62.8
2/19/18 3:45:00,"10,012.50",0.545,1,62.9
2/19/18 4:00:00,"9,988.40",0.544,1,63
2/19/18 4:15:00,"9,980.40",0.545,1,62.6
2/19/18 4:30:00,"9,842.90",0.545,1,62.4
2/19/18 4:45:00,"9,851.00",0.546,1,63.6
2/19/18 5:00:00,"9,793.80",0.546,1,63.8
2/19/18 5:15:00,"9,899.70",0.546,1,63.9
2/19/18 5:30:00,"9,802.00",0.547,1,64
2/19/18 5:45:00,"9,777.50",0.547,1,64.1
2/19/18 6:00:00,"9,769.30",0.545,1,63.2
2/19/18 6:15:00,"9,653.60",0.545,1,63.2
2/19/18 6:30:00,"9,595.30",0.545,1,64.2
2/19/18 8:15:00,0,0.045,1,66.5
2/19/18 8:30:00,0,0.144,1,63.9
2/19/18 8:45:00,"3,204.00",0.22,1,63.1
2/19/18 9:00:00,"4,921.40",0.279,1,63.1
2/19/18 9:15:00,"5,762.20",0.325,1,63.6
2/19/18 9:30:00,"6,165.60",0.362,1,63.4
2/19/18 9:45:00,"6,843.80",0.391,1,63.7
2/19/18 10:00:00,"7,040.20",0.416,1,63.6
2/19/18 10:15:00,"7,471.20",0.436,1,64
2/19/18 10:30:00,"7,817.50",0.452,1,64.2
2/19/18 10:45:00,"7,969.90",0.466,1,64.4
2/19/18 11:00:00,"8,109.50",0.479,1,64.6
2/19/18 11:15:00,"8,275.90",0.487,1,63.8
2/19/18 11:30:00,"8,381.90",0.495,1,64.7
2/19/18 11:45:00,"8,486.40",0.5,1,65.9
2/19/18 12:00:00,"8,467.50",0.505,1,65.6
2/19/18 12:15:00,"8,401.00",0.509,1,66.1
2/19/18 12:30:00,"8,477.00",0.514,1,66.7
2/19/18 12:45:00,"8,514.80",0.517,1,67.1
2/19/18 13:00:00,"8,514.80",0.52,1,68
2/19/18 13:15:00,"8,439.10",0.523,1,68.7
2/19/18 13:30:00,"8,533.60",0.525,1,70.2
2/19/18 13:45:00,"8,295.30",0.526,1,71.3
2/19/18 14:00:00,"8,401.00",0.529,1,71.8
2/19/18 14:15:00,"8,458.00",0.531,1,72.7
2/19/18 14:30:00,"8,305.00",0.534,1,74
2/19/18 14:45:00,"8,589.80",0.537,1,74
2/19/18 15:00:00,"8,654.90",0.538,1,74.2
2/19/18 15:15:00,"8,505.30",0.54,1,74.2
2/19/18 15:30:00,"8,801.90",0.541,1,75.3
2/19/18 15:45:00,"8,946.50",0.542,1,75.7
2/19/18 16:00:00,"8,829.20",0.543,1,75.4
2/19/18 16:15:00,"9,202.80",0.545,1,75.2
2/19/18 16:30:00,"9,289.50",0.546,1,75.1
2/19/18 16:45:00,"9,280.90",0.546,1,75.7
2/19/18 17:00:00,"9,384.00",0.547,1,75.9
2/19/18 17:15:00,"9,528.20",0.548,1,75.1
2/19/18 17:30:00,"9,528.20",0.548,1,75.2
2/19/18 17:45:00,"9,661.90",0.549,1,75.5
2/19/18 18:00:00,"9,628.70",0.548,1,75.1
2/19/18 18:15:00,"9,818.40",0.549,1,75
2/19/18 18:30:00,"9,932.10",0.546,1,69.9
2/19/18 18:45:00,"10,155.70",0.544,1,68.8
2/19/18 19:00:00,"10,100.20",0.544,1,67.5
2/19/18 19:15:00,"10,210.80",0.542,1,66.8
2/19/18 19:30:00,"10,257.80",0.541,1,66.3
2/19/18 19:45:00,"10,131.90",0.54,1,66.7
2/19/18 20:00:00,"10,210.80",0.539,1,65.9
2/19/18 20:15:00,"10,131.90",0.539,1,66.1
2/19/18 20:30:00,"10,084.30",0.539,1,65.8
2/19/18 20:45:00,"10,139.90",0.538,1,65.4
2/19/18 21:00:00,"9,956.30",0.537,1,65.3
2/19/18 21:15:00,"9,964.30",0.537,1,65.2
2/19/18 21:30:00,"9,988.40",0.537,1,65.1
2/19/18 21:45:00,"9,972.40",0.537,1,65.4
2/19/18 22:00:00,"9,867.30",0.535,1,65.5
2/19/18 22:15:00,"9,842.90",0.534,1,65.4
2/19/18 22:30:00,"9,883.50",0.531,1,65.3
2/19/18 22:45:00,"9,719.90",0.531,1,65.6
2/19/18 23:00:00,"9,612.00",0.53,1,65.5
2/19/18 23:15:00,"9,637.00",0.532,1,65.5
2/19/18 23:30:00,"9,686.80",0.532,1,65.3
2/19/18 23:45:00,"9,502.90",0.531,1,65.3
2/20/18 0:00:00,"9,595.30",0.531,1,65.2
2/20/18 0:15:00,"9,586.90",0.531,1,64.8
2/20/18 0:30:00,"9,628.70",0.532,1,64.7
2/20/18 0:45:00,"9,728.10",0.531,1,63.6
2/20/18 1:00:00,"9,620.30",0.529,1,63.3
2/20/18 1:15:00,"9,528.20",0.525,1,64.6
2/20/18 1:30:00,"9,477.60",0.521,1,64.4
2/20/18 1:45:00,"9,477.60",0.518,1,64.3
2/20/18 2:00:00,"9,401.10",0.517,1,63.9
2/20/18 2:15:00,"9,272.30",0.517,1,63.9
2/20/18 2:30:00,"9,237.60",0.517,1,64
2/20/18 2:45:00,"9,289.50",0.515,1,62.9
2/20/18 3:00:00,"9,289.50",0.515,1,62.7
2/20/18 3:15:00,"9,176.60",0.515,1,64
2/20/18 3:30:00,"9,211.50",0.515,1,63.9
2/20/18 3:45:00,"9,375.50",0.514,1,63.5
2/20/18 4:00:00,"9,202.80",0.515,1,63.3
2/20/18 4:15:00,"9,159.10",0.513,1,62.7
2/20/18 4:30:00,"9,124.00",0.513,1,62.2
2/20/18 4:45:00,"9,026.80",0.513,1,63.2
2/20/18 5:00:00,"9,088.80",0.513,1,63.5
2/20/18 5:15:00,"9,053.40",0.512,1,63.5
2/20/18 5:30:00,"9,009.00",0.513,1,63.6
2/20/18 5:45:00,"8,928.50",0.512,1,63
2/20/18 6:00:00,"8,955.50",0.513,1,62.8
2/20/18 6:15:00,"9,000.10",0.512,1,64.6
2/20/18 6:30:00,"8,820.10",0.513,1,64.4
2/20/18 6:45:00,"8,973.40",0.511,1,64.1
2/20/18 7:00:00,"8,719.50",0.51,1,64.3
2/20/18 7:15:00,"8,710.30",0.512,1,64.6
2/20/18 7:30:00,"8,728.70",0.515,1,64
2/20/18 7:45:00,"8,728.70",0.518,1,63.7
2/20/18 8:00:00,"8,654.90",0.518,1,64.9
2/20/18 8:15:00,"8,829.20",0.518,1,64.9
2/20/18 8:30:00,"8,701.10",0.519,1,64.8
2/20/18 8:45:00,"8,636.30",0.521,1,65
2/20/18 9:00:00,"8,505.30",0.522,1,65.4
2/20/18 9:15:00,"8,608.40",0.523,1,65.5
2/20/18 9:30:00,"8,275.90",0.523,1,65.6
2/20/18 9:45:00,"8,381.90",0.523,1,66
2/20/18 10:00:00,"8,207.80",0.524,1,65.3
2/20/18 10:15:00,"8,285.60",0.525,1,66.3
2/20/18 10:30:00,"8,372.30",0.524,1,67
2/20/18 10:45:00,"8,295.30",0.524,1,67.3
2/20/18 11:00:00,"8,372.30",0.523,1,67.3
2/20/18 11:15:00,"8,158.80",0.521,1,67.6
2/20/18 11:30:00,"8,246.80",0.522,1,67.5
2/20/18 11:45:00,"8,207.80",0.521,1,67.9
2/20/18 12:00:00,"8,139.10",0.519,1,68.3
2/20/18 12:15:00,"8,089.70",0.521,1,68.8
2/20/18 12:30:00,"7,949.70",0.522,1,70.1
2/20/18 12:45:00,"7,929.50",0.524,1,70.6
2/20/18 13:00:00,"7,672.50",0.523,1,71.9
2/20/18 13:15:00,"7,630.60",0.521,1,72.5
2/20/18 13:30:00,"7,807.20",0.525,1,72.7
2/20/18 13:45:00,"7,786.60",0.527,1,73.2
2/20/18 14:00:00,"7,959.80",0.528,1,73.5
2/20/18 14:15:00,"8,198.00",0.527,1,73.2
2/20/18 14:30:00,"8,050.00",0.526,1,73.8
2/20/18 14:45:00,"8,069.90",0.526,1,74.4
2/20/18 15:00:00,"8,237.10",0.528,1,74.2
2/20/18 15:15:00,"8,372.30",0.53,1,74.5
2/20/18 15:30:00,"8,295.30",0.531,1,74.3
2/20/18 15:45:00,"8,391.40",0.532,1,74.5
2/20/18 16:00:00,"8,701.10",0.532,1,74.6
2/20/18 16:15:00,"8,673.40",0.533,1,74.6
2/20/18 16:30:00,"8,533.60",0.533,1,74.4
2/20/18 16:45:00,"8,719.50",0.533,1,74.4
2/20/18 17:00:00,"8,710.30",0.532,1,74.3
2/20/18 17:15:00,"8,756.20",0.53,1,74.4
2/20/18 17:30:00,"8,973.40",0.531,1,73.9
2/20/18 17:45:00,"8,847.30",0.533,1,74.1
2/20/18 18:00:00,"8,919.60",0.534,1,73.5
2/20/18 18:15:00,"8,964.40",0.534,1,73.3
2/20/18 18:30:00,"9,062.30",0.534,1,73.3
2/20/18 18:45:00,"9,053.40",0.536,1,73.4
2/20/18 19:00:00,"9,159.10",0.534,1,73
2/20/18 19:15:00,"9,141.60",0.536,1,72.8
2/20/18 19:30:00,"9,167.90",0.537,1,72.5
2/20/18 19:45:00,"9,298.20",0.536,1,72.5
2/20/18 20:00:00,"9,254.90",0.536,1,72.4
2/20/18 20:15:00,"9,141.60",0.534,1,72.1
2/20/18 20:30:00,"9,324.00",0.533,1,72
2/20/18 20:45:00,"9,176.60",0.53,1,71.7
2/20/18 21:00:00,"9,263.60",0.531,1,71.6
2/20/18 21:15:00,"9,298.20",0.53,1,71.3
2/20/18 21:30:00,"9,298.20",0.529,1,71
2/20/18 21:45:00,"9,228.90",0.528,1,70.9
2/20/18 22:00:00,"9,220.20",0.528,1,70.8
2/20/18 22:15:00,"9,097.60",0.528,1,70.7
2/20/18 22:30:00,"9,211.50",0.527,1,70.8
2/20/18 22:45:00,"9,298.20",0.526,1,71.1
2/20/18 23:00:00,"9,194.10",0.525,1,71.3
2/20/18 23:15:00,"9,124.00",0.524,1,70.6
2/20/18 23:30:00,"9,132.80",0.523,1,70.7
2/20/18 23:45:00,"9,159.10",0.524,1,70.9
2/21/18 0:00:00,"9,246.30",0.524,1,71.1
2/21/18 0:15:00,"9,185.30",0.524,1,71.2
2/21/18 0:30:00,"9,062.30",0.523,1,71.1
2/21/18 0:45:00,"9,176.60",0.52,1,70.7
2/21/18 1:00:00,"9,124.00",0.518,1,70.5
2/21/18 1:15:00,"9,141.60",0.517,1,70.5
2/21/18 1:30:00,"9,026.80",0.515,1,70.6
2/21/18 1:45:00,"9,185.30",0.515,1,70.6
2/21/18 2:00:00,"9,097.60",0.514,1,70.1
2/21/18 2:15:00,"9,150.40",0.515,1,69.8
2/21/18 2:30:00,"9,088.80",0.515,1,69.6
2/21/18 2:45:00,"9,115.20",0.516,1,69
2/21/18 3:00:00,"9,167.90",0.516,1,68.8
2/21/18 3:15:00,"9,124.00",0.516,1,69
2/21/18 3:30:00,"9,071.10",0.514,1,68.5
2/21/18 3:45:00,"8,838.30",0.514,1,68.4
2/21/18 4:00:00,"8,838.30",0.514,1,68.5
2/21/18 4:15:00,"8,883.50",0.513,1,68.3
2/21/18 4:30:00,"8,728.70",0.511,1,68.3
2/21/18 4:45:00,"8,673.40",0.511,1,68
2/21/18 5:00:00,"8,673.40",0.511,1,68.1
2/21/18 5:15:00,"8,608.40",0.51,1,68.1
2/21/18 5:30:00,"8,599.10",0.509,1,68.5
2/21/18 5:45:00,"8,561.70",0.509,1,68.6
2/21/18 6:00:00,"8,275.90",0.506,1,68.6
2/21/18 6:15:00,"8,266.20",0.508,1,68.8
2/21/18 6:30:00,"8,227.30",0.509,1,68.6
2/21/18 6:45:00,"7,990.00",0.51,1,68.6
2/21/18 7:00:00,"8,391.40",0.511,1,68.8
2/21/18 7:15:00,"8,109.50",0.514,1,68.8
2/21/18 7:30:00,"8,217.60",0.514,1,68.9
2/21/18 7:45:00,"8,168.60",0.516,1,68.8
2/21/18 8:00:00,"8,000.00",0.519,1,68.8
2/21/18 8:15:00,"8,188.20",0.523,1,69.1
2/21/18 8:30:00,"8,198.00",0.524,1,69
2/21/18 8:45:00,"8,139.10",0.525,1,69.4
2/21/18 9:00:00,"7,959.80",0.523,1,69.6
2/21/18 9:15:00,"7,959.80",0.524,1,69.4
2/21/18 9:30:00,"7,919.40",0.523,1,70
